baseline_dice,tta_dice,baseline_bf1,tta_bf1,baseline_hd95,tta_hd95,dice_delta,bf1_delta
0.9427838,0.92827106,0.684687776462721,0.686005653297956,59.413803110051795,68.0294054067798,-0.014512718,0.0013178768352349879
0.93420756,0.92839575,0.6625584511503737,0.624374042221293,37.21558813185679,38.2099463490856,-0.0058118105,-0.038184408929080704
0.93204206,0.93207425,0.6344487386881933,0.6090096721027802,12.649110640673518,11.661903789690601,3.2186508e-05,-0.02543906658541306
0.97517294,0.97926354,0.7855186330966021,0.8751200150137419,7.211102550927978,8.54400374531753,0.004090607,0.08960138191713984
0.9685898,0.9743465,0.7484371877845807,0.8526779340755648,5.656854249492381,4.47213595499958,0.005756736,0.10424074629098412
0.96417207,0.9704777,0.7783676655762343,0.8692085208517172,5.0,4.0,0.006305635,0.09084085527548291
0.97704124,0.9833096,0.7590745785387433,0.8778666109193557,9.848857801796104,4.242640687119285,0.006268382,0.11879203238061242
0.8561625,0.81142664,0.40605841002569065,0.37164339419579334,44.68780594300866,52.32590180780452,-0.04473585,-0.03441501582989731
0.9218673,0.94498867,0.7544339083125545,0.9255568466995431,5.385164807134504,3.605551275463989,0.023121357,0.17112293838698855
0.96857166,0.9740614,0.9205688331163216,0.959004793907288,3.1622776601683795,2.8284271247461903,0.0054897666,0.03843596079096634
0.93240833,0.9800114,0.7681147424447963,0.9999999999700853,7.280109889280518,2.0,0.04760307,0.231885257525289
0.94251037,0.9575691,0.7043349355197687,0.8904133556673326,5.0,4.0,0.015058756,0.18607842014756393
0.9676518,0.96870184,0.8384474141105629,0.8459490098028682,5.0,4.242640687119285,0.001050055,0.007501595692305352
0.95597625,0.9518771,0.760174418593602,0.688875193160935,8.246211251235321,9.055385138137417,-0.0040991306,-0.07129922543266698
0.9406322,0.9199048,0.9490082832639062,0.8524090733114413,3.605551275463989,6.324555320336759,-0.020727396,-0.09659920995246485
0.9566563,0.9314648,0.7564173770905201,0.7385478643562813,22.47220505424423,32.802438933713454,-0.025191486,-0.017869512734238868
0.0,0.0,0.0,0.0,,,0.0,0.0
0.96840024,0.96893996,0.9500203058474561,0.9509511715196642,3.0,3.0,0.00053972006,0.0009308656722081254
0.8148398,0.23626374,0.37735849055891774,0.27545672722698766,14.560219778561036,40.496913462633174,-0.578576,-0.10190176333193007
0.96793324,0.96688855,0.8794877491243157,0.8502771090993686,4.47213595499958,4.123105625617661,-0.0010446906,-0.02921064002494711
0.8808938,0.90449196,0.7477366992084685,0.7820119988422424,15.811388300841896,13.416407864998739,0.023598135,0.03427529963377385
0.9746484,0.97773176,0.8429714366582274,0.8817974407390817,4.123105625617661,5.0,0.0030833483,0.03882600408085435
0.9085569,0.91526073,0.7838846619002128,0.7752310031560171,18.439088914585774,16.278820596099706,0.0067038536,-0.008653658744195658
0.94641954,0.9474489,0.5313639245908233,0.514256918484344,120.24142381059865,120.24142381059865,0.0010293722,-0.017107006106479306
0.9547805,0.9593069,0.857278485797873,0.8791621555709913,4.0,4.0,0.0045263767,0.021883669773118286
0.9388245,0.9534269,0.7002948720044317,0.806489469742148,8.54400374531753,6.082762530298219,0.014602423,0.10619459773771622
0.9481761,0.9694306,0.5289810770863511,0.7082922610174331,15.231546211727817,12.806248474865697,0.02125454,0.17931118393108203
0.9225985,0.9388936,0.6403860899189023,0.7662126968999119,6.708203932499369,5.656854249492381,0.016295135,0.12582660698100956
0.94213545,0.96478873,0.6957490618651535,0.8923380451786636,10.63014581273465,7.0710678118654755,0.022653282,0.19658898331351005
0.9480606,0.95031226,0.6452430341324925,0.63820897799336,12.649110640673518,8.54400374531753,0.0022516847,-0.00703405613913255
0.9538443,0.96184593,0.7905226822932301,0.861280138301109,8.602325267042627,7.280109889280518,0.008001626,0.07075745600787897
0.91342133,0.9316255,0.4036021517313245,0.5217350880056034,25.298221281347036,15.0,0.018204153,0.1181329362742789
0.9550874,0.94141316,0.6229935761331954,0.6294148919825189,16.1245154965971,22.20360331117452,-0.013674259,0.006421315849323483
0.7900943,0.8065692,0.5362895193664526,0.581848719116323,72.00694410957877,68.41052550594829,0.016474903,0.04555919974987033
0.83928376,0.9433453,0.4727546851977129,0.5973756564912275,24.0,13.0,0.104061544,0.12462097129351457
0.9048094,0.91226256,0.4031746846691004,0.4452185505025194,21.02379604162864,25.96150997149434,0.0074531436,0.042043865833419014
0.91859806,0.93576056,0.6347634898478083,0.6594347701839143,10.0,6.708203932499369,0.017162502,0.024671280336105994
0.91141784,0.92123985,0.6781595658671359,0.7170321105431576,6.324555320336759,5.656854249492381,0.009822011,0.03887254467602175
0.9654125,0.9615418,0.7727348197178915,0.7945641395765339,5.0,9.219544457292887,-0.0038707256,0.02182931985864245
0.8383199,0.8938668,0.48081936429848166,0.5629358178597008,42.720018726587654,55.036351623268054,0.05554688,0.08211645356121916
0.93569064,0.9456981,0.6956148354742104,0.7329524558197402,8.602325267042627,7.211102550927978,0.010007441,0.03733762034552979
0.9537241,0.96010274,0.701211331328406,0.7476052989390277,8.602325267042627,7.211102550927978,0.0063786507,0.046393967610621756
0.9558499,0.96667004,0.6681196046665244,0.7960479887010039,12.041594578792296,5.0,0.01082015,0.12792838403447948
0.8603352,0.88610524,0.6235196084042377,0.6664650283360697,13.152946437965905,11.0,0.025770068,0.042945419931831985
0.9334962,0.9324306,0.6619709481712474,0.6814316258149699,8.602325267042627,8.48528137423857,-0.0010655522,0.0194606776437225
0.96062344,0.9600654,0.8642293506142658,0.920126410813558,5.0,3.605551275463989,-0.0005580187,0.05589706019929219
0.8942673,0.8301397,0.5707562417902143,0.5060471171126523,29.546573405388315,42.720018726587654,-0.064127624,-0.06470912467756207
0.97002435,0.9656877,0.7941468701957121,0.8002853269766408,25.632011235952593,31.04834939252005,-0.004336655,0.006138456780928725
0.95494527,0.94989187,0.932955239078341,0.9008204440372013,3.0,3.1622776601683795,-0.005053401,-0.0321347950411397
0.88655657,0.9016351,0.5372520653241601,0.6104289693073629,47.042533945356304,48.093658625644196,0.015078545,0.07317690398320276
0.9390339,0.9303462,0.597087636671607,0.5402348049303367,6.324555320336759,8.602325267042627,-0.008687735,-0.056852831741270315
0.8635218,0.8739107,0.7221752055870581,0.7030137949018251,24.413111231467404,21.93171219946131,0.010388911,-0.019161410685232916
0.91384023,0.8857173,0.6855062224752928,0.6181359214231614,15.652475842498529,19.697715603592208,-0.028122962,-0.06737030105213138
0.9547147,0.9539276,0.8901141953179497,0.8825073953624598,5.0,5.385164807134504,-0.00078713894,-0.007606799955489851
0.9429455,0.94687897,0.8306056460450449,0.871846619556234,189.1137224000416,5.656854249492381,0.0039334893,0.04124097351118905
0.7021326,0.79244965,0.19389152499550186,0.28133034682743246,90.62008607367353,79.30952023559341,0.09031707,0.08743882183193061
