base_dice,base_bf1,base_hd95,tta2_dice,tta2_bf1,tta2_hd95,tta4_dice,tta4_bf1,tta4_hd95,tta8_dice,tta8_bf1,tta8_hd95
0.96945745,0.9892788011392196,2.449489742783178,0.9691713,0.989366505902761,1.4142135623730951,0.9699885,0.9900521702132209,1.7320508075688772,0.9698538,0.9881744844540924,2.449489742783178
0.6970718,0.7666275417888972,13.152946437965905,0.7555771,0.861989082623549,9.273618495495704,0.73655516,0.8180602911798609,12.206555615733702,0.78965974,0.9271982930178336,6.324555320336759
0.93895465,0.9821620326461658,4.123105625617661,0.93699354,0.9782391784326046,4.58257569495584,0.9392195,0.9796880462367021,4.58257569495584,0.9393655,0.9814732675027561,4.123105625617661
0.95355976,0.945560073986654,27.622454633866266,0.96174866,0.9713945002557545,23.430749027719962,0.96485114,0.9797443106359779,20.396078054371138,0.9655855,0.9855709979411564,20.396078054371138
0.9660362,0.9999999999907322,1.0,0.96771556,0.9999999999907364,1.0,0.9687819,0.9999999999907236,1.0,0.97444355,0.9999999999906934,1.0
0.95581627,0.9761264928427615,2.449489742783178,0.957894,0.9765125380540265,2.449489742783178,0.95865995,0.9769708285291747,2.449489742783178,0.9584673,0.9756024462196335,2.449489742783178
0.9511314,0.9868923392486464,13.92838827718412,0.9510276,0.9872075283102781,13.892443989449804,0.95237225,0.9879752230994383,13.92838827718412,0.9538933,0.9901173316939934,13.892443989449804
0.9771009,0.9809557947604354,2.0,0.9791805,0.980265450004169,1.4142135623730951,0.9796235,0.9793793188945514,2.0,0.98107153,0.9798481139389725,1.7320508075688772
0.95863503,0.9966332518854555,2.449489742783178,0.9604295,0.996835665435215,2.0,0.9594514,0.9968401050333446,2.0,0.9593351,0.9972620400613105,2.0
0.9365662,0.970939853574146,2.8284271247461903,0.93628776,0.9699791406166502,2.8284271247461903,0.93735796,0.9691069748174276,2.8284271247461903,0.93770796,0.9696373336534118,2.8284271247461903
0.9579968,0.9925250299431875,4.0,0.9586527,0.9938174905976085,4.0,0.9592109,0.9933738670592638,4.0,0.96029156,0.9942982182915118,4.0
0.96308255,0.9826248356040116,4.242640687119285,0.96492773,0.9849621232042759,4.242640687119285,0.9659112,0.9854994650915858,4.69041575982343,0.9668954,0.9859639324364979,4.123105625617661
0.94298506,0.9720610920468878,5.916079783099616,0.9437091,0.9718733355467742,5.916079783099616,0.9443643,0.9726115626218746,5.830951894845301,0.94487244,0.9725099453945736,5.830951894845301
0.7530912,0.791871013191925,10.04987562112089,0.7529634,0.7899513251906317,9.0,0.7506083,0.7852230171884027,9.486832980505138,0.7533255,0.7880934625465398,9.486832980505138
0.9042598,0.9603706667829065,3.7416573867739413,0.90222406,0.9606494120865645,3.7416573867739413,0.90578794,0.9600870988318485,3.7416573867739413,0.9077834,0.9600870988318485,3.7416573867739413
0.94355834,0.9870123112404755,3.605551275463989,0.9420384,0.9870978922187023,3.605551275463989,0.9417205,0.9858245321443434,3.7416573867739413,0.9390107,0.9850150376503003,3.605551275463989
0.0,0.0,,0.0,0.0,50.00999900019995,0.0,0.0,,0.0,0.0,
0.9224946,0.9853001736698841,7.3484692283495345,0.92350465,0.9831502052887152,7.211102550927978,0.9242678,0.982876687887727,6.164414002968976,0.9262828,0.984901504331765,5.477225575051661
0.9590436,0.9881610235098715,3.1622776601683795,0.9604266,0.9895089498394284,3.1622776601683795,0.9602989,0.9890606182175852,3.1622776601683795,0.9610886,0.9890069754846282,3.1622776601683795
0.5766345,0.7207507480577359,31.064449134018133,0.5327414,0.6794810749167342,31.160872901765767,0.575725,0.7199618057155783,31.144823004794873,0.5185185,0.643718167134757,31.25699921617557
0.8784071,0.938627629984261,4.47213595499958,0.8803735,0.9374786087699093,3.7416573867739413,0.8802784,0.939112094715848,3.605551275463989,0.8778936,0.9386568680462121,3.7416573867739413
0.87307876,0.8088791211521754,11.575836902790225,0.8704663,0.8032379005979491,9.643650760992955,0.87299305,0.8069394310741406,9.643650760992955,0.87026703,0.8034073086815994,10.04987562112089
0.8708598,0.869840210553434,6.0,0.847557,0.8253186996183399,6.708203932499369,0.86229724,0.8568888855531474,6.708203932499369,0.86624414,0.8625975750082527,4.47213595499958
0.9699922,0.9875501600997363,23.62202362203543,0.9715745,0.9885234163181587,23.62202362203543,0.9721315,0.9885651493150169,23.62202362203543,0.97319806,0.9902513808107047,2.449489742783178
0.8804489,0.9711570019101333,15.394804318340652,0.89238846,0.9883300004546683,15.394804318340652,0.88779616,0.982777104118238,15.394804318340652,0.88789636,0.9812171299628386,15.937377450509228
0.97360665,0.9841110765986242,7.0,0.9742477,0.9840156125307211,7.0,0.9753501,0.9845554031619345,6.782329983125268,0.9749479,0.9841052960534745,6.708203932499369
0.96516556,0.9915893659837153,2.8284271247461903,0.9652381,0.990883727012024,2.8284271247461903,0.9664175,0.991193509777799,4.242640687119285,0.96595526,0.990998827836759,2.8284271247461903
0.894969,0.9403799054287311,7.280109889280518,0.897857,0.940843775243063,7.280109889280518,0.8986255,0.9423176951050904,7.14142842854285,0.9017725,0.9440008065791854,6.708203932499369
0.841955,0.8985965293311572,10.0,0.8406211,0.897515553475718,10.0,0.8418045,0.8995343983805287,10.0,0.8399478,0.8972919408535159,10.0
0.9628886,0.9614508834074283,5.385164807134504,0.9634593,0.9617852876992119,5.385164807134504,0.9636393,0.96154658457767,5.385164807134504,0.9641686,0.9619829941766348,5.385164807134504
0.9602745,0.9788595310109164,2.449489742783178,0.96175677,0.9793476879356784,2.449489742783178,0.9620502,0.9804432709618975,2.449489742783178,0.9628347,0.9797668087649273,2.449489742783178
0.75068825,0.7717042062279137,27.2213151776324,0.7548109,0.7765517751650494,27.03701166919155,0.75540763,0.7771750335706861,27.03701166919155,0.75896114,0.7821742335773592,27.03701166919155
0.9319154,0.8846872907348938,9.899494936611665,0.9313876,0.8824878538713838,10.04987562112089,0.9323312,0.883232541232757,10.04987562112089,0.9328858,0.8836508410553153,10.04987562112089
0.9299035,0.8796344668864531,1.4142135623730951,0.92837226,0.8820887814035863,1.4142135623730951,0.93027246,0.8841908645122758,1.4142135623730951,0.9301727,0.8849947337174666,1.4142135623730951
0.8488904,0.9149881009085937,10.246950765959598,0.8504418,0.916550007038292,10.246950765959598,0.8501773,0.9158290653850075,10.44030650891055,0.8517029,0.9165183819051551,10.44030650891055
0.93887556,0.9873567674601659,3.605551275463989,0.9414286,0.9887309491205283,3.0,0.94250715,0.9897335074560396,3.0,0.9449902,0.991598526561973,3.0
0.97583175,0.9866304993709497,4.0,0.97602314,0.9858589181939609,4.0,0.97676635,0.9863474216222524,4.0,0.978304,0.9871878090579833,3.0
0.9313805,0.9641190028848208,2.0,0.93223614,0.9638583938309555,2.0,0.9327846,0.9638493541785347,2.0,0.93338317,0.9637167636925511,2.0
0.95308644,0.9942107294441781,3.1622776601683795,0.95518327,0.9934337582038923,3.1622776601683795,0.95737094,0.9945987654281898,3.1622776601683795,0.9607215,0.9953739398573085,3.0
0.9472958,0.987771400044975,10.392304845413264,0.9516708,0.9915464942765042,2.8284271247461903,0.9497654,0.991295697582713,2.449489742783178,0.95190984,0.9977761304620445,1.4142135623730951
0.9055803,0.9715313624698442,5.0,0.90891814,0.9727122641846884,4.69041575982343,0.90718156,0.9719537028811744,4.69041575982343,0.9013134,0.968844388722666,4.69041575982343
0.9577861,0.9202841339895138,13.45362404707371,0.95844823,0.9224022704188317,13.45362404707371,0.95871145,0.9201635151233406,13.45362404707371,0.958983,0.919667527413032,13.45362404707371
0.8947975,0.8883574156251607,7.681145747868608,0.89467627,0.8902892396403581,7.810249675906654,0.8930885,0.8904391938879119,8.06225774829855,0.89319146,0.8880188890705665,8.06225774829855
0.7806293,0.7120555106266493,7.0710678118654755,0.78257096,0.7129702625760935,7.0710678118654755,0.77991027,0.7039500778804432,7.0710678118654755,0.7799634,0.7020682414373057,6.928203230275509
0.6912544,0.7467641996463785,10.723805294763608,0.69182444,0.741283906574564,10.723805294763608,0.6923748,0.744307468559072,10.723805294763608,0.692075,0.742246315623035,11.180339887498949
0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
0.66156274,0.4776237623724387,13.92838827718412,0.6629036,0.4776237623724194,13.92838827718412,0.6624406,0.47641696392801214,13.92838827718412,0.66213155,0.47581284694305576,13.92838827718412
0.94673926,0.9639238518466084,2.23606797749979,0.94604,0.9630695655133393,2.23606797749979,0.94824886,0.9679491207365278,2.23606797749979,0.94864905,0.9672043654780837,2.449489742783178
0.98583436,0.9998663399411923,1.4142135623730951,0.9869688,0.9996004386361291,1.4142135623730951,0.98749965,0.999600450583417,1.4142135623730951,0.9878287,0.9996450955880563,1.0
0.9676999,0.9977406667627011,2.8284271247461903,0.9693098,0.9978978212530746,2.8284271247461903,0.9709807,0.9982145296767531,2.8284271247461903,0.97047466,0.9975298208284253,5.0
0.96925646,0.9587426614870808,7.0710678118654755,0.97031975,0.9561015523429848,7.0710678118654755,0.97113395,0.9571329100835613,7.0710678118654755,0.97192645,0.955698523181167,7.0710678118654755
0.9314716,0.9601592083379542,42.16633728461603,0.93482006,0.9607662341584081,42.05948168962618,0.9367777,0.9627656027614693,42.40283009422838,0.9398746,0.9671971676266183,42.40283009422838
0.96955764,0.9930649657866022,3.0,0.9696485,0.9924011248074684,3.1622776601683795,0.97120774,0.9927226996708419,3.0,0.9706449,0.991956648355376,3.1622776601683795
0.9801969,0.9842074318195828,2.23606797749979,0.9809734,0.9850609633510872,2.23606797749979,0.9809228,0.9856179732481523,2.23606797749979,0.9813903,0.9861171859271852,2.23606797749979
0.94418293,0.9837446546365913,2.23606797749979,0.9433792,0.9825471454546834,2.449489742783178,0.94516855,0.9832877314882192,2.449489742783178,0.9443197,0.9835141167670958,2.23606797749979
0.9052796,0.8297163427749474,7.3484692283495345,0.9071263,0.8327858436459141,7.3484692283495345,0.9070216,0.8316653168131385,7.3484692283495345,0.90744215,0.8322352927804816,8.06225774829855
