baseline_dice,tta_dice,baseline_bf1,tta_bf1,baseline_hd95,tta_hd95,dice_delta,bf1_delta
0.5079608,0.68568593,0.38735431442779267,0.4630253964378853,189.0026454841307,109.41663493271945,0.17772514,0.07567108201009265
0.83078516,0.8186633,0.537352185803401,0.7048927186735237,103.73041983911952,88.81441324469807,-0.012121856,0.1675405328701226
0.77168113,0.81854427,0.18462661152869136,0.23405435385209036,189.50989420080418,41.0,0.04686314,0.049427742323399
0.7855002,0.6150172,0.45875557153869584,0.4645738268520361,73.53910524340094,58.69412236331676,-0.17048305,0.005818255313340237
0.81260777,0.8180415,0.31081877398508134,0.34129502032987474,16.492422502470642,20.591260281974,0.005433738,0.0304762463447934
0.8948563,0.9174131,0.5115842890416477,0.5818786367318333,132.015150645674,131.00381673829202,0.022556841,0.07029434769018561
0.72240007,0.81980234,0.35785781645106773,0.559899445800333,52.80151512977634,49.39635614091387,0.097402275,0.20204162934926528
0.8041482,0.67197746,0.33752673382524606,0.399399264649381,59.20304046246274,49.678969393496885,-0.13217074,0.061872530824134964
0.9346354,0.9224629,0.5165606968412656,0.5097827090735214,18.24828759089466,26.076809620810597,-0.01217252,-0.006777987767744187
0.8842317,0.9119274,0.3942568775681666,0.4656862745021947,15.297058540778355,12.0,0.027695715,0.07142939693402811
0.30641165,0.4671646,0.18627395234813665,0.23439948189447746,173.216627377397,169.29264603047588,0.16075295,0.048125529546340806
0.8640498,0.90478873,0.26813186812793943,0.510399152825783,20.591260281974,17.46424919657298,0.04073894,0.24226728469784353
0.89700776,0.9329947,0.5394828377264376,0.519124221088939,72.01388754955533,71.11258679024411,0.03598696,-0.020358616637498606
0.8780843,0.87987626,0.3604378558414674,0.34561626429039877,21.470910553583888,21.470910553583888,0.001791954,-0.014821591551068658
0.93995774,0.94869673,0.6383586906272648,0.7608463346704987,7.0,7.0,0.008738995,0.12248764404323387
0.71603984,0.8436802,0.13581597135450674,0.36796412825973135,38.0,32.28002478313795,0.12764037,0.2321481569052246
0.54053605,0.6800631,0.0335664335659641,0.11285266457503366,156.46405337968207,24.020824298928627,0.13952708,0.07928623100906956
0.8093604,0.7583032,0.3355478062285646,0.33299469850979907,73.17103251970687,57.8013840664737,-0.05105716,-0.002553107718765546
0.54700273,0.65339315,0.149826871653833,0.19497907949627633,132.51792331605563,92.77930803794561,0.10639042,0.04515220784244334
0.16381378,0.11478204,0.06118943377219452,0.0301706609996395,197.0406049523803,171.73234989366446,-0.049031742,-0.031018772772555016
0.076861486,0.0,0.07266855066290127,0.0,165.0969412193939,,-0.076861486,-0.07266855066290127
0.6059931,0.48131186,0.2221789989195218,0.03730258926607538,73.92563831310488,94.36630754670864,-0.124681234,-0.18487640965344643
0.0,0.0,0.0,0.0,,,0.0,0.0
0.8638698,0.9705011,0.45474293989203846,0.8815844292985902,70.11419257183242,4.47213595499958,0.10663134,0.4268414894065517
0.51940817,0.4575725,0.21009654786110862,0.2201505192976264,120.5404496424333,97.24710792614863,-0.061835676,0.010053971436517789
0.75377345,0.76585555,0.20166209795491616,0.22916232089209404,81.34494452638098,78.60025445251433,0.0120821,0.02750022293717788
0.0,0.0,0.0,0.0,136.75159962501354,,0.0,0.0
0.8711314,0.7716544,0.3557419466494444,0.33350928788162415,21.400934559032695,40.52159917870962,-0.09947699,-0.022232658767820268
0.9344915,0.94668496,0.6654065098263701,0.7675549428436554,8.602325267042627,9.486832980505138,0.012193441,0.10214843301728538
0.92654175,0.9478319,0.5279512124223237,0.6418164035676015,61.1310068623117,60.40695324215582,0.021290183,0.11386519114527782
0.74458617,0.808408,0.27262080523763327,0.3646647640261493,66.85057965343307,43.86342439892262,0.06382185,0.09204395878851601
0.44174024,0.49589866,0.2710327119886364,0.2698585418874895,71.84705978674423,67.89698078707183,0.05415842,-0.0011741701011468986
0.93818325,0.9536723,0.641591640131595,0.8165982864889659,7.0710678118654755,7.0710678118654755,0.015489042,0.17500664635737095
0.9701914,0.9741708,0.7269510894999688,0.7076924693713483,10.63014581273465,8.54400374531753,0.003979385,-0.01925862012862045
0.81705123,0.88049406,0.4732080941475752,0.5177702635174024,51.92301994298868,57.982756057296896,0.063442826,0.04456216936982721
0.2843181,0.47961265,0.13071349273499508,0.15490925526556915,111.50784725749125,104.48444860360799,0.19529456,0.024195762530574066
0.9369329,0.9272395,0.53164366398678,0.5470678527134629,58.180752831155424,50.59644256269407,-0.009693444,0.015424188726682941
0.93194157,0.8588898,0.6423903959846474,0.3516036254294489,14.866068747318506,27.202941017470888,-0.07305175,-0.2907867705551985
0.7855683,0.7787234,0.3736471555550718,0.34733986656245397,87.23531395025755,74.06078584514209,-0.006844878,-0.026307288992617806
0.88718194,0.899817,0.4812955030810843,0.4240454914601874,26.0,9.0,0.012635052,-0.057250011620896935
0.8346043,0.8565437,0.5236434867692835,0.6583499917214689,42.04759208325728,46.09772228646444,0.021939397,0.1347065049521854
0.9188125,0.90870136,0.6250228310335325,0.5508612774436507,8.48528137423857,9.486832980505138,-0.010111153,-0.07416155358988186
0.5080398,0.54890513,0.23740971301961108,0.3142541124389284,196.596032513375,70.66116330771806,0.04086536,0.07684439941931734
0.4408368,0.45761213,0.3169629586117425,0.282863573848227,195.97193676646665,92.02173656261873,0.01677534,-0.03409938476351548
0.023689877,0.0,0.012122524082496117,0.0,171.14321488157222,84.86459803710851,-0.023689877,-0.012122524082496117
0.9227373,0.87371135,0.613471502577959,0.4236341458104921,10.198039027185569,13.152946437965905,-0.049025953,-0.18983735676746694
0.93902713,0.9420192,0.4493687927702377,0.5548697990889755,22.02271554554524,22.02271554554524,0.0029920936,0.10550100631873777
