cutoff,dice_all,iou_all,acc_all,sens_all,spec_all,avr_before_all,avr_after_all,delta_avr_all,dice_single,iou_single,acc_single,sens_single,spec_single,avr_before_single,avr_after_single,delta_avr_single
0.1,0.03630660562766076,0.0184889381059743,0.6992181396484375,0.01849193978117639,0.9999282821371923,0.06121629644883796,0.05357102080791588,-0.007645275640922086,0.9043194394524076,0.8253495334447226,0.940858154296875,0.9121727481436845,0.9535299048088367,0.22935821786522864,6.0560877694992395e-15,-0.2293582178652226
0.2,0.9104498674488696,0.835619986862921,0.9457763671875,0.8996269938894726,0.9661628083483113,0.07325978184662138,0.06561450379124553,-0.007645278055375848,0.9320265519132892,0.8727057340077392,0.9592715454101562,0.9113201627481935,0.9804540224701304,0.22935821786522864,6.333868010562375e-15,-0.2293582178652223
0.3,0.9335527767818711,0.8753858198109108,0.9593902587890625,0.9310571162494211,0.9719063971893638,0.08223214780601362,0.07458686883328507,-0.007645278972728556,0.944632334088913,0.8950741666634467,0.9668508911132813,0.9229167185422383,0.9862587694886692,0.22935821786522864,6.8325514161266455e-15,-0.22935821786522181
0.4,0.940643114383374,0.8879378868018104,0.9644189453125,0.9201458160068924,0.9839765574985866,0.08844015333956728,0.08079487400750343,-0.0076452793320638535,0.9493308023969377,0.9035487140602272,0.9695660400390625,0.9304993501028381,0.9868237126533629,0.22935821786522864,7.091226469075457e-15,-0.22935821786522156
0.5,0.9445824309019015,0.8949845620905189,0.9668057250976563,0.9232932106911819,0.9860273363853758,0.09226762090809643,0.0846223408977193,-0.00764528001037712,0.9518817775133402,0.9081816889463112,0.9710250854492187,0.9353618756878701,0.9867792739776354,0.22935821786522864,7.196092451374033e-15,-0.22935821786522145
0.6,0.9487671776831157,0.9025281151249277,0.9692092895507812,0.9304973580808861,0.986310247954611,0.09499624091821413,0.08801049246452748,-0.006985748453686644,0.9533492726347503,0.9108571252175323,0.97179931640625,0.9404534837973915,0.9856463077400294,0.22935821786522864,0.01978596244007349,-0.20957225542515515
0.7,0.9517339152713151,0.9079125320720888,0.9709088134765625,0.9360929477442841,0.9862886885970799,0.09785437422804534,0.09209678198521336,-0.0057575922428319826,0.9544018422277869,0.9127807228173277,0.9723538208007813,0.944285138022221,0.9847531343565962,0.22935821786522864,0.056630677357316014,-0.1727275405079126
0.8,0.9537911986260109,0.9116642847712562,0.9720260620117187,0.9422502875981693,0.9851794816514468,0.10006270074596008,0.09574239167384803,-0.004320309072112047,0.9558167595613671,0.9153726305354745,0.9731134033203125,0.9491546356840852,0.9836971658244584,0.22935821786522864,0.09974914826452733,-0.12960906960070132
